,Navn,Max_Temp,Min_Temp,Max_Wind,Rain,Is_Rain,UVA,UVB,Max_Pressure,Min_Pressure,Pollution_PM25,Pollution_PM10,Max_Power,Min_Power
2016-10-28,Trondheim - Voll,7.3,2.5,8.3,3.7,1,74543.0,318.89,1009.4,1002.1,1.7212789429,3.6441385968,3112,2573
2016-10-29,Trondheim - Voll,7.9,2.6,10.2,19.6,1,70679.0,308.26,1024.6,1009.9,2.2121794796,5.12806025,2932,2557
2016-10-30,Trondheim - Voll,7.6,5.1,5.6,10.9,1,89725.0,513.77,1026.8,1024.6,4.0679285159,8.7047843942,2849,2525
2016-10-31,Trondheim - Voll,6.4,4.6,3.1,8.7,1,39654.0,200.52,1024.1,1016.2,5.8887136986,7.9140531102,3212,2578
2016-11-01,Trondheim - Voll,6.4,0.6,4.0,11.3,1,55789.0,214.64,1015.6,1011.6,3.9766358412,6.4113617693,3261,2673
2016-11-02,Trondheim - Voll,1.6,-2.5,2.9,6.2,1,118620.0,492.91,1017.9,1014.1,7.9699679125,10.949895416,3262,2674
2016-11-03,Trondheim - Voll,-0.3,-3.0,3.4,0.1,1,51910.0,171.23,1017.6,1013.1,4.0427637917,7.3009492375,3262,2674
2016-11-04,Trondheim - Voll,-0.2,-1.6,3.8,2.5,1,97083.0,435.41,1014.9,1012.0,2.8340715688,6.0587627625,3265,2688
2016-11-05,Trondheim - Voll,0.8,-2.0,5.4,0.1,1,44185.0,177.1,1019.9,1015.2,2.013243787,4.0406707717,3131,2667
2016-11-06,Trondheim - Voll,-1.4,-8.1,4.4,0.6,1,105020.0,455.4,1024.0,1020.4,7.6287164875,12.8150070229,3025,2622
2016-11-07,Trondheim - Voll,-5.6,-10.9,2.9,0.1,1,102220.0,391.39,1025.1,1023.9,15.2890576049,28.0518429034,3358,2667
2016-11-08,Trondheim - Voll,-4.2,-9.8,3.9,0.0,0,95727.0,328.91,1023.6,1019.6,9.961298359,20.5283183216,3391,2753
2016-11-09,Trondheim - Voll,-1.4,-7.0,4.2,0.1,1,92276.0,368.37,1020.0,1013.4,4.6335391131,13.0047937398,3391,2753
2016-11-10,Trondheim - Voll,-1.7,-4.8,4.6,0.1,1,70938.0,272.73,1018.2,1011.2,9.9538578146,24.281958384,3391,2753
2016-11-11,Trondheim - Voll,0.3,-6.5,4.2,0.1,1,42581.0,233.89,1019.1,1017.2,5.0269664257,11.8215195937,3372,2771
2016-11-12,Trondheim - Voll,3.1,-2.2,3.8,0.8,1,80546.0,440.97,1016.8,1014.6,14.8332780194,18.7246129069,3215,2738
2016-11-13,Trondheim - Voll,3.0,-0.5,1.9,0.4,1,48679.0,289.78,1023.2,1016.3,12.7927502521,15.1597652528,3105,2690
2016-11-14,Trondheim - Voll,5.8,-1.5,3.8,0.8,1,14573.0,87.779,1018.6,1009.2,9.2767129565,13.8957112029,3455,2759
2016-11-15,Trondheim - Voll,7.4,2.9,7.4,15.9,1,43015.0,229.53,1007.8,996.1,3.5856256542,6.5330647028,3478,2834
2016-11-16,Trondheim - Voll,8.6,3.8,6.7,3.7,1,37802.0,156.26,1003.8,986.1,1.8363073739,5.3151767348,3462,2822
2016-11-17,Trondheim - Voll,4.4,0.5,4.3,1.0,1,57664.0,172.76,988.8,984.3,5.6178325636,8.72954905,3462,2822
2016-11-18,Trondheim - Voll,2.2,-3.3,4.5,0.3,1,54882.0,195.2,988.9,981.5,5.5707653208,11.6265028833,3448,2830
2016-11-19,Trondheim - Voll,3.2,-2.3,4.2,0.0,0,52826.0,143.6,996.1,982.4,6.7882610254,8.0031803551,3378,2844
2016-11-20,Trondheim - Voll,3.3,-1.6,6.2,0.3,1,50929.0,125.31,1000.7,995.8,11.1091324056,14.7612975095,3156,2758
2016-11-21,Trondheim - Voll,3.8,-0.9,4.6,0.3,1,32680.0,109.46,1011.0,998.8,8.0620718549,11.6323431806,3534,2833
2016-11-22,Trondheim - Voll,3.1,-1.3,3.8,0.5,1,21866.0,79.354,1011.2,1003.7,8.1873221508,11.6605784917,3552,2901
2016-11-23,Trondheim - Voll,2.3,0.0,3.6,9.5,1,32127.0,123.18,1014.8,1006.7,6.3438373653,8.7481322611,3552,2901
2016-11-24,Trondheim - Voll,2.6,0.6,6.1,4.3,1,29245.0,128.71,1019.6,1014.1,2.404179572,4.1911678924,3552,2901
2016-11-25,Trondheim - Voll,8.9,1.0,5.2,14.3,1,20910.0,106.68,1015.8,1001.0,2.2059542993,3.1808208243,3539,2902
2016-11-26,Trondheim - Voll,8.8,0.5,10.7,31.8,1,12131.0,35.404,1012.0,995.5,0.2470385008,3.9022844099,3421,2880
2016-11-27,Trondheim - Voll,4.0,-1.0,6.8,13.4,1,35086.0,103.05,1030.6,1013.1,3.8372664032,8.290247727,3195,2792
2016-11-28,Trondheim - Voll,3.3,-0.4,5.9,0.1,1,20865.0,73.086,1030.1,1022.8,1.0635826958,4.3319910042,3602,2903
2016-11-29,Trondheim - Voll,5.6,2.3,6.8,2.9,1,18923.0,55.283,1022.0,1004.0,2.1578360104,8.4762282792,3600,2942
2016-11-30,Trondheim - Voll,3.1,0.5,9.1,8.2,1,20735.0,57.95,1009.2,1005.3,2.267738063,5.7602229848,3600,2942
2016-12-01,Trondheim - Voll,2.1,-0.1,4.5,8.6,1,17718.0,40.939,1010.7,1002.5,2.6287254659,4.5156116114,3608,2948
2016-12-02,Trondheim - Voll,3.8,0.3,4.8,7.8,1,21945.0,68.674,1020.3,1011.5,2.414869609,8.224051734,3591,2945
2016-12-03,Trondheim - Voll,2.5,0.1,7.3,10.0,1,19978.0,66.282,1019.7,1016.1,2.3859938737,3.7275676109,3548,2959
2016-12-04,Trondheim - Voll,7.9,2.3,9.9,9.0,1,11552.0,32.345,1016.0,1008.3,1.3373766203,2.3612331725,3435,2998
2016-12-05,Trondheim - Voll,8.0,0.9,12.2,29.2,1,16178.0,38.704,1024.2,1008.6,2.5865357733,7.0143342167,3707,3011
2016-12-06,Trondheim - Voll,2.4,0.3,4.1,2.8,1,14283.0,51.775,1026.8,1021.0,2.4599551049,6.2800944549,3673,3005
2016-12-07,Trondheim - Voll,1.1,-1.6,4.7,0.1,1,7259.9,29.012,1020.2,997.8,8.8407738608,12.736665255,3673,3005
2016-12-08,Trondheim - Voll,7.6,1.1,4.8,22.7,1,8714.7,29.365,1003.7,993.5,2.4153905424,3.9010632736,3673,3005
2016-12-09,Trondheim - Voll,7.7,1.7,5.5,12.1,1,10467.0,31.204,1011.7,1000.6,2.2312994109,8.1485016638,3652,2998
2016-12-10,Trondheim - Voll,1.8,-0.9,4.0,3.1,1,11427.0,28.006,1010.0,1005.5,1.8037937,4.4601119742,3574,2981
2016-12-11,Trondheim - Voll,-0.6,-6.3,4.3,10.1,1,23448.0,70.685,1021.2,1005.4,6.8605041576,9.1714316493,3459,3019
2016-12-12,Trondheim - Voll,-3.4,-10.2,2.6,0.0,0,19554.0,40.672,1021.4,1014.4,8.9792046931,10.8724298201,3746,3017
2016-12-13,Trondheim - Voll,4.4,-3.4,0.0,4.7,1,18926.0,21.928,1021.0,1009.3,4.6062954549,9.4705611632,3729,3060
2016-12-14,Trondheim - Voll,4.5,-4.5,5.0,2.8,1,23827.0,28.552,1024.4,1021.4,10.8805965739,18.1259444261,3729,3060
2016-12-15,Trondheim - Voll,0.3,-6.8,2.6,0.1,1,13626.0,15.977,1024.7,1021.5,18.237906475,23.9494872542,3729,3060
2016-12-16,Trondheim - Voll,0.7,-3.1,2.0,0.3,1,20000.0,22.123,1026.4,1024.7,20.2286823583,23.7828085458,3704,3054
2016-12-17,Trondheim - Voll,2.3,-1.9,3.7,0.3,1,10400.0,10.411,1025.7,1022.5,9.0359985042,11.7985716292,3350,2927
2016-12-18,Trondheim - Voll,3.6,-0.2,4.8,1.2,1,7585.5,11.236,1026.1,1019.3,3.4052443736,4.7624301597,3268,2841
2016-12-19,Trondheim - Voll,10.2,3.3,5.1,6.1,1,6432.3,11.208,1020.8,1014.2,5.4495349819,9.6444094696,3710,2946
2016-12-20,Trondheim - Voll,8.4,1.1,6.0,1.0,1,20932.0,42.691,1017.9,1003.6,3.1842477007,7.2826501417,3717,3067
2016-12-21,Trondheim - Voll,8.9,4.5,10.5,0.0,0,7691.1,11.85,1003.0,994.8,1.8712104917,24.2331145192,3717,3067
2016-12-22,Trondheim - Voll,5.4,-0.8,7.2,0.0,0,11709.0,30.76,1000.3,997.4,3.2689791492,26.8345788076,3717,3067
2016-12-23,Trondheim - Voll,2.8,-0.8,0.0,1.7,1,15186.0,27.204,1006.6,987.3,1.775,2.0791666667,3693,3059
2016-12-24,Trondheim - Voll,4.9,-0.1,7.2,7.4,1,20049.0,31.624,985.9,977.1,0.3876971608,1.8652737383,3337,2794
2016-12-25,Trondheim - Voll,4.5,0.6,9.5,16.8,1,7368.6,12.197,990.4,978.3,3.4041666667,3.4583333333,3385,2914
2016-12-26,Trondheim - Voll,5.2,-0.5,12.2,15.0,1,18934.0,26.075,991.4,974.5,2.8541666667,3.075,3450,3029
2016-12-27,Trondheim - Voll,3.5,-0.5,8.2,4.8,1,17229.0,30.272,1029.7,995.5,2.8397261682,10.9442131227,3617,2936
2016-12-28,Trondheim - Voll,4.9,0.2,3.6,2.9,1,9302.4,17.621,1030.2,1019.2,3.3700772135,6.1529077977,3617,3009
2016-12-29,Trondheim - Voll,7.6,3.1,5.4,10.1,1,10167.0,28.843,1019.0,1011.3,1.6225805802,2.7480248572,3617,3009
2016-12-30,Trondheim - Voll,9.5,4.0,10.8,12.5,1,11176.0,28.296,1010.4,1002.1,2.3291773371,5.4284251273,3566,2923
2016-12-31,Trondheim - Voll,5.2,2.1,10.6,6.9,1,14980.0,62.598,1001.6,999.3,3.0663383536,6.8761132739,3399,2846
2017-01-01,Trondheim - Voll,3.3,-0.9,6.9,5.9,1,7324.5,15.108,1013.9,998.8,1.7121296818,4.5517912515,3565,3130
2017-01-02,Trondheim - Voll,0.5,-2.4,4.9,5.9,1,23585.0,74.819,1013.0,1005.1,2.7090727333,5.1368482909,3764,3107
2017-01-03,Trondheim - Voll,0.5,-2.0,7.0,3.5,1,13813.0,25.777,1003.8,984.0,2.1959519412,3.2774753991,3693,3040
2017-01-04,Trondheim - Voll,0.1,-12.6,0.0,8.0,1,28492.0,72.882,1029.3,995.6,8.3460096652,9.755668771,3693,3040
2017-01-05,Trondheim - Voll,-6.9,-13.5,4.4,0.1,1,29920.0,98.993,1033.0,1029.0,10.5188571722,11.807710757,3693,3040
2017-01-06,Trondheim - Voll,2.4,-8.1,5.0,0.0,0,18599.0,44.254,1028.5,1008.5,8.6208456705,12.0496201629,3646,3024
2017-01-07,Trondheim - Voll,2.8,0.7,6.2,9.0,1,24673.0,65.258,1022.6,1012.6,2.580292592,7.080594787,3587,3075
2017-01-08,Trondheim - Voll,5.4,0.8,9.5,0.5,1,20914.0,40.632,1020.0,1011.3,2.041754603,7.3356464848,3610,3169
2017-01-09,Trondheim - Voll,5.1,1.8,6.5,1.8,1,20749.0,46.904,1013.9,996.4,15.6867956076,23.8070136765,3481,2965
2017-01-10,Trondheim - Voll,7.2,1.9,6.6,0.5,1,23398.0,31.179,997.2,982.9,4.92410873,8.4339359767,3433,2902
2017-01-11,Trondheim - Voll,6.2,0.2,7.1,0.0,0,25267.0,33.823,981.7,968.3,1.71717874,4.0804232467,3392,2866
2017-01-12,Trondheim - Voll,1.5,-3.0,3.6,6.4,1,32980.0,27.866,978.4,969.8,4.9382516364,7.4859808629,3353,2833
2017-01-13,Trondheim - Voll,1.0,-5.3,5.9,0.1,1,19646.0,14.626,992.0,979.0,3.8701106485,5.8925217409,3359,2801
2017-01-14,Trondheim - Voll,1.3,-3.0,0.0,6.1,1,41971.0,19.189,1008.8,992.5,3.682303047,5.3380091447,3257,2864
2017-01-15,Trondheim - Voll,-1.0,-3.3,4.7,5.0,1,41826.0,49.281,1023.2,1009.2,1.6124103553,3.2415551658,3215,2832
2017-01-16,Trondheim - Voll,-0.1,-5.1,4.8,5.0,1,48328.0,73.663,1026.7,1023.6,7.4936115625,10.5900457896,3630,3021
2017-01-17,Trondheim - Voll,4.3,-2.7,0.0,2.1,1,24355.0,32.668,1024.9,1022.4,2.7033744978,5.1574205261,3631,3003
2017-01-18,Trondheim - Voll,7.7,1.5,10.4,6.8,1,35554.0,57.271,1023.0,1014.5,0.7463589395,3.5805958632,3551,2937
2017-01-19,Trondheim - Voll,7.7,2.4,10.5,2.0,1,20308.0,42.018,1022.2,1014.4,3.7222442264,13.772355066,3410,2941
2017-01-20,Trondheim - Voll,6.5,0.0,7.3,14.7,1,21676.0,31.157,1024.8,1015.4,1.1722718451,4.053068934,3491,2894
2017-01-21,Trondheim - Voll,6.3,4.3,5.8,19.1,1,17444.0,30.932,1026.3,1023.3,3.7666666667,3.8416666667,3288,2809
2017-01-22,Trondheim - Voll,5.7,3.2,5.0,0.7,1,36653.0,118.68,1022.9,1012.2,0.9749640467,2.472098815,3177,2796
2017-01-23,Trondheim - Voll,5.2,2.5,6.4,3.0,1,42894.0,147.09,1017.8,1010.3,0.251559985,1.934093475,3402,2831
2017-01-24,Trondheim - Voll,3.4,0.8,4.4,1.2,1,52917.0,212.58,1018.1,1014.5,6.8330835551,11.8835622638,3379,2795
2017-01-25,Trondheim - Voll,9.0,1.5,4.3,0.8,1,54708.0,277.28,1014.0,1010.5,8.4674238577,14.750243716,3414,2824
2017-01-26,Trondheim - Voll,9.3,1.3,5.0,0.0,0,42891.0,302.35,1020.6,1012.3,8.8794105215,14.9256230486,3435,2841
2017-01-27,Trondheim - Voll,2.7,-4.6,2.3,0.3,1,65268.0,418.17,1020.2,1009.9,12.8347967035,15.4204818764,3419,2836
2017-01-28,Trondheim - Voll,7.4,-4.7,5.8,0.3,1,53831.0,253.57,1016.0,1008.7,16.0094676424,21.5469823007,3268,2792
2017-01-29,Trondheim - Voll,6.5,0.9,5.8,0.1,1,39071.0,153.91,1008.2,999.8,5.8997817783,9.6999134188,3198,2816
2017-01-30,Trondheim - Voll,2.5,-0.1,4.4,3.5,1,80493.0,405.42,1019.8,1002.3,3.1691727659,6.3546968261,3492,2907
2017-01-31,Trondheim - Voll,-0.1,-4.2,4.1,0.5,1,87352.0,450.88,1020.8,1017.8,7.7178285101,10.5658606436,3486,2898
2017-02-01,Trondheim - Voll,-1.8,-6.2,2.8,0.1,1,64161.0,391.92,1017.4,1009.3,7.0694297007,20.8087152667,3477,2891
2017-02-02,Trondheim - Voll,0.5,-2.2,2.8,0.4,1,52643.0,286.06,1008.4,1005.3,5.1075775007,8.4803758153,3477,2891
2017-02-03,Trondheim - Voll,1.3,-3.1,3.2,0.6,1,101210.0,598.77,1007.7,1004.5,9.4746776951,12.8540063674,3488,2902
2017-02-04,Trondheim - Voll,2.4,-5.8,4.9,0.3,1,108300.0,679.03,1009.8,1005.6,7.3191823278,9.2210959306,3359,2835
2017-02-05,Trondheim - Voll,2.5,-1.5,5.1,0.7,1,105900.0,724.0,1023.5,1010.1,3.7597645871,6.9385390455,3149,2814
2017-02-06,Trondheim - Voll,3.7,-0.7,6.6,0.5,1,116250.0,607.51,1034.5,1024.1,1.3067378202,17.3799149666,3411,2841
2017-02-07,Trondheim - Voll,0.1,-6.6,7.8,0.1,1,117790.0,505.18,1043.3,1034.7,3.2778347472,32.7705590694,3387,2826
2017-02-08,Trondheim - Voll,-4.0,-10.1,6.4,0.2,1,121510.0,480.26,1047.2,1044.2,6.0482602111,35.5577229458,3351,2796
2017-02-09,Trondheim - Voll,-0.3,-10.3,4.0,0.1,1,123540.0,466.1,1046.9,1044.3,20.3300611292,91.2500047583,3334,2782
2017-02-10,Trondheim - Voll,-1.1,-6.9,3.7,1.0,1,115500.0,472.91,1044.2,1040.7,12.1204621333,31.8654755611,3350,2795
2017-02-11,Trondheim - Voll,-0.4,-6.1,3.2,0.1,1,130780.0,395.88,1042.7,1040.0,13.5623552326,20.3493219674,3221,2719
2017-02-12,Trondheim - Voll,2.3,-8.3,4.7,0.7,1,82367.0,357.21,1041.8,1036.5,4.7918309278,11.907410884,3142,2808
2017-02-13,Trondheim - Voll,5.4,1.6,4.7,0.0,0,57485.0,401.22,1038.2,1036.2,0.9692310333,4.6831550306,3449,2892
2017-02-14,Trondheim - Voll,5.1,2.4,3.3,0.0,0,65387.0,510.52,1037.6,1031.8,3.9319807935,9.5622289217,3462,2909
2017-02-15,Trondheim - Voll,3.6,-4.1,3.6,0.4,1,154670.0,762.66,1031.9,1021.8,9.0620633841,13.8707981886,3500,2941
2017-02-16,Trondheim - Voll,4.3,0.1,3.7,1.6,1,62728.0,361.36,1020.8,1010.8,11.7330787722,16.9146691618,3498,2939
2017-02-17,Trondheim - Voll,4.8,2.3,5.6,4.3,1,114780.0,515.43,1017.7,1011.1,2.0865553644,4.5443314614,3496,2933
2017-02-18,Trondheim - Voll,6.3,1.8,5.0,5.2,1,59683.0,338.4,1014.5,995.6,1.537411975,2.5802015025,3312,2863
2017-02-19,Trondheim - Voll,6.6,1.3,9.5,10.1,1,83943.0,488.99,997.7,992.6,1.5123639018,2.3044572281,3294,2839
2017-02-20,Trondheim - Voll,1.3,-1.7,0.0,13.6,1,154220.0,772.16,991.2,987.5,2.6829968764,4.4090298681,3495,2948
2017-02-21,Trondheim - Voll,2.7,-3.6,0.0,1.5,1,208860.0,1005.0,994.3,985.3,7.2323627377,9.7679222565,3513,2984
2017-02-22,Trondheim - Voll,1.8,-3.8,4.8,1.0,1,131230.0,717.05,982.4,969.0,5.2621498591,8.1516689242,3460,2939
2017-02-23,Trondheim - Voll,-0.1,-3.9,5.9,6.2,1,206360.0,1182.2,992.5,982.1,3.3066074103,7.7705519508,3351,2846
2017-02-24,Trondheim - Voll,-1.2,-4.0,5.0,3.9,1,142540.0,577.59,1006.7,992.7,2.5960730563,5.9954693347,3314,2808
2017-02-25,Trondheim - Voll,-0.9,-6.0,3.7,5.1,1,230400.0,1675.1,1007.2,990.4,4.4985386138,6.9949654304,3154,2726
2017-02-26,Trondheim - Voll,3.3,-2.9,3.9,3.3,1,198100.0,1382.3,995.6,992.1,8.5885719437,12.2146838611,3136,2703
2017-02-27,Trondheim - Voll,4.8,-2.4,4.3,1.5,1,204700.0,1404.8,992.6,986.7,11.2860702667,17.1417363917,3445,2825
2017-02-28,Trondheim - Voll,5.3,-2.1,4.5,0.9,1,137970.0,827.45,988.7,975.5,4.15420905,6.6595412717,3446,2904
2017-03-01,Trondheim - Voll,5.0,1.5,7.0,0.7,1,249040.0,1268.4,987.7,977.1,4.5407064333,8.7422934576,3510,2958
2017-03-02,Trondheim - Voll,1.9,-6.5,2.6,0.5,1,319960.0,1491.0,995.8,988.1,7.7481321076,13.1090689604,3510,2958
2017-03-03,Trondheim - Voll,1.3,-5.6,3.5,0.3,1,235400.0,1027.0,1002.6,996.0,4.8422357986,8.3879972146,3495,2953
2017-03-04,Trondheim - Voll,2.0,-3.0,5.7,0.1,1,303060.0,1441.5,1009.7,1003.0,1.7483728121,4.1357603811,3158,2800
2017-03-05,Trondheim - Voll,-0.2,-3.4,7.0,0.0,0,353830.0,1930.6,1014.3,1009.4,2.0335855993,9.93742415,3134,2785
2017-03-06,Trondheim - Voll,-0.8,-6.2,8.1,0.6,1,374350.0,2635.6,1023.2,1014.6,3.4589645146,17.0669808375,3525,2836
2017-03-07,Trondheim - Voll,-0.6,-7.4,6.2,0.4,1,393980.0,2329.0,1024.4,1018.5,5.8337457246,23.6631844638,3536,2965
2017-03-08,Trondheim - Voll,1.0,-8.4,4.0,0.3,1,393380.0,1932.7,1017.8,1002.2,10.8391687278,31.2852874709,3536,2965
2017-03-09,Trondheim - Voll,2.4,-6.1,4.1,0.4,1,420540.0,1974.1,1012.1,1000.6,7.9822868389,17.8186066,3460,2901
2017-03-10,Trondheim - Voll,6.2,-1.7,3.9,0.3,1,334690.0,1624.1,1022.9,1013.2,4.6794335361,8.3491014583,3442,2897
2017-03-11,Trondheim - Voll,4.9,-4.4,3.2,0.2,1,431380.0,2395.5,1023.3,1016.6,7.5180411563,9.725213291,3088,2738
2017-03-12,Trondheim - Voll,7.2,0.0,3.6,0.0,0,283430.0,1904.2,1019.1,1015.4,7.3808556076,10.61565285,3063,2722
2017-03-13,Trondheim - Voll,4.6,1.1,2.8,0.0,0,232980.0,1639.0,1015.0,1009.3,7.8092286063,11.5790437063,3400,2791
2017-03-14,Trondheim - Voll,8.2,2.6,8.3,0.0,0,223300.0,1459.5,1010.4,989.6,1.490775363,4.3917180522,3410,2902
2017-03-15,Trondheim - Voll,4.9,1.1,12.5,5.0,1,277960.0,1549.2,1010.3,991.8,1.4519646952,7.2771404119,3454,2941
2017-03-16,Trondheim - Voll,7.7,0.7,8.2,5.5,1,241410.0,1848.8,1011.4,985.9,2.1876640143,6.593005131,3425,2917
2017-03-17,Trondheim - Voll,7.4,-0.1,9.2,0.6,1,259090.0,1439.1,988.8,977.3,0.9550999575,2.9239920517,3410,2906
2017-03-18,Trondheim - Voll,1.8,-1.7,0.0,1.3,1,482090.0,2958.0,1001.9,989.1,2.1046817099,6.1315760333,3167,2895
2017-03-19,Trondheim - Voll,3.2,-7.1,5.6,0.2,1,549860.0,3444.0,1002.0,988.7,1.7088063348,6.635779787,3081,2755
2017-03-20,Trondheim - Voll,8.4,1.2,6.9,0.1,1,445760.0,2814.0,989.3,982.0,0.0675696667,11.7056062912,3239,2740
2017-03-21,Trondheim - Voll,6.8,2.4,8.9,0.0,0,453560.0,2499.8,991.0,977.8,1.0044627429,7.8199774905,3215,2786
2017-03-22,Trondheim - Voll,3.4,-0.2,7.8,0.7,1,451290.0,2552.8,1013.1,991.7,1.1736715609,4.6267655072,3197,2770
2017-03-23,Trondheim - Voll,1.9,-2.1,7.8,1.1,1,435050.0,2243.3,1023.7,1012.0,2.763787726,7.3814964542,3177,2753
2017-03-24,Trondheim - Voll,4.1,-2.2,7.2,0.9,1,268900.0,1652.2,1023.4,1016.1,2.1386695739,4.2631159348,3212,2770
2017-03-25,Trondheim - Voll,7.9,1.5,8.6,3.4,1,373210.0,3579.7,1021.6,1017.0,3.6974464043,10.1465382652,3075,2812
2017-03-26,Trondheim - Voll,8.5,5.5,9.5,0.7,1,322370.0,3539.4,1022.3,1016.2,2.740535905,7.602875835,3071,2748
2017-03-27,Trondheim - Voll,8.5,3.2,10.0,0.0,0,383500.0,3345.4,1022.9,1014.1,1.7384098158,5.1676727316,3220,2724
2017-03-28,Trondheim - Voll,3.6,-0.4,4.9,0.6,1,408470.0,3853.4,1023.1,1019.1,2.2973939297,12.5767182674,3154,2740
2017-03-29,Trondheim - Voll,3.1,-3.5,4.0,0.2,1,571170.0,4935.4,1021.8,1016.7,4.0132997729,28.4639796708,3127,2717
2017-03-30,Trondheim - Voll,3.7,-5.6,3.4,0.0,0,383300.0,3377.0,1020.4,1008.5,3.545564425,37.0034688771,3108,2701
2017-03-31,Trondheim - Voll,7.3,-2.7,3.4,0.1,1,570260.0,5083.3,1012.7,1001.3,4.3859404,13.7125385201,3117,2702
2017-04-01,Trondheim - Voll,7.3,2.4,3.8,1.4,1,247280.0,2375.8,1002.0,997.4,1.6618958477,4.3060062826,2937,2650
2017-04-02,Trondheim - Voll,8.0,5.0,7.8,5.7,1,327070.0,2942.4,1019.4,1002.6,1.2517935311,2.4508401886,2897,2612
2017-04-03,Trondheim - Voll,9.6,3.8,2.7,2.5,1,414810.0,5313.1,1020.2,1012.9,5.2507412983,28.1794825683,3303,2759
2017-04-04,Trondheim - Voll,9.4,4.3,6.4,0.0,0,286190.0,2580.3,1012.2,1002.7,6.7077380083,24.8748400125,3296,2772
2017-04-05,Trondheim - Voll,6.9,1.4,5.4,2.1,1,580290.0,4653.1,1014.2,999.2,3.258532675,7.4977498167,3296,2772
2017-04-06,Trondheim - Voll,4.8,2.4,6.1,2.0,1,296980.0,3664.2,1013.9,1007.3,2.1843562507,3.8395864652,3296,2772
2017-04-07,Trondheim - Voll,5.6,1.3,3.7,10.3,1,434920.0,5575.2,1017.1,1008.0,3.4401587896,14.7575860965,3314,2772
2017-04-08,Trondheim - Voll,8.2,0.0,6.5,5.7,1,398730.0,5025.0,1015.6,1010.2,2.655517518,4.0154106923,2991,2699
2017-04-09,Trondheim - Voll,9.6,7.2,6.1,1.8,1,281520.0,2940.4,1010.3,999.0,3.2680922951,13.7317044507,2951,2660
2017-04-10,Trondheim - Voll,7.6,1.4,6.5,4.1,1,466070.0,4218.7,1005.5,995.7,3.2827144438,5.799650841,3326,2581
2017-04-11,Trondheim - Voll,3.7,-0.2,7.7,5.4,1,750400.0,6852.7,1011.2,1004.0,4.7228022938,31.6873262229,3244,2859
2017-04-12,Trondheim - Voll,5.8,-2.0,5.7,1.8,1,837640.0,7546.2,1003.0,998.8,3.6445246757,22.597444759,3120,2736
2017-04-13,Trondheim - Voll,5.2,-2.9,4.3,0.1,1,645850.0,5189.9,1005.1,1001.5,4.0397243687,14.8949658653,2760,2375
2017-04-14,Trondheim - Voll,5.8,-3.6,4.0,0.0,0,800090.0,6288.9,1008.3,1005.4,4.0647920618,13.4648915368,2768,2369
2017-04-15,Trondheim - Voll,5.9,-3.8,4.7,0.0,0,931540.0,7605.3,1009.9,1006.8,3.2799301623,11.0255702971,2838,2532
2017-04-16,Trondheim - Voll,6.4,-3.3,4.7,0.0,0,835310.0,7229.6,1015.5,1010.5,4.7630726278,18.3031557458,2763,2583
2017-04-17,Trondheim - Voll,7.0,-1.9,4.6,0.2,1,784310.0,7118.9,1028.3,1015.9,3.9733725597,17.242001181,2741,2447
2017-04-18,Trondheim - Voll,7.6,-3.2,3.9,0.0,0,868020.0,8906.9,1033.3,1029.1,5.4697739043,38.2602697862,3014,2642
2017-04-19,Trondheim - Voll,6.9,-0.7,5.1,0.0,0,529870.0,5646.2,1032.9,1020.7,4.2502123717,23.5786426674,3117,2627
2017-04-20,Trondheim - Voll,8.1,3.0,11.5,6.8,1,611640.0,7765.5,1020.1,1004.6,3.5509789543,11.5920375978,3117,2627
2017-04-21,Trondheim - Voll,3.9,0.3,9.8,10.7,1,680730.0,6698.3,1004.7,1001.0,3.173974925,6.8825896583,3131,2629
2017-04-22,Trondheim - Voll,5.0,-0.1,7.0,6.2,1,754960.0,7613.3,1011.2,1005.8,2.9081521114,8.2653043523,2888,2598
2017-04-23,Trondheim - Voll,3.4,-0.6,0.0,10.8,1,831910.0,8050.4,1010.1,1007.3,2.5207204449,6.916872892,2829,2608
2017-04-24,Trondheim - Voll,5.4,-4.0,4.7,3.7,1,986910.0,8906.7,1006.9,1002.9,3.8231807618,22.971457316,3316,2801
2017-04-25,Trondheim - Voll,7.5,-0.9,5.0,0.0,0,1056400.0,9191.7,1008.0,1004.3,3.0012182464,19.5544769623,3298,2781
2017-04-26,Trondheim - Voll,4.9,-0.1,5.5,1.1,1,827220.0,8272.0,1008.7,1007.7,3.2286227778,13.1821548167,3298,2781
2017-04-27,Trondheim - Voll,6.3,-1.4,3.8,1.1,1,957270.0,8875.1,1017.8,1008.5,4.0799092208,22.1458918903,3298,2781
2017-04-28,Trondheim - Voll,8.5,-3.1,5.0,0.0,0,1069900.0,9968.2,1024.0,1018.7,4.6704516514,25.74340615,3313,2784
2017-04-29,Trondheim - Voll,9.1,1.6,5.9,0.0,0,1022000.0,10400.0,1024.2,1022.2,5.8513466736,21.2820911528,3061,2757
2017-04-30,Trondheim - Voll,8.2,-1.6,5.5,0.0,0,908740.0,9701.5,1023.0,1019.3,6.7289156479,24.3562399924,2992,2764
2017-05-01,Trondheim - Voll,11.9,2.3,3.6,0.0,0,1026600.0,12101.0,1029.7,1022.2,4.9207456944,21.0390344826,2872,2659
2017-05-02,Trondheim - Voll,12.5,0.9,4.6,0.0,0,1136600.0,13320.0,1037.8,1029.9,5.9682552278,39.2975187236,3134,2671
